,Unnamed: 0,Unnamed: 0.1,image_id,label,source,confidence,predict,fold
11194,11194,11194.0,2997913778.jpg,4,2020,0.4823164343833923,4,3.0
11195,11195,11195.0,2998136552.jpg,0,2020,2.096548795700073,0,3.0
11196,11196,11196.0,2998191298.jpg,3,2020,1.289770245552063,3,3.0
11197,11197,11197.0,2998271425.jpg,3,2020,0.2849174737930298,3,3.0
11198,11198,11198.0,2998282647.jpg,0,2020,1.6127614974975586,0,3.0
11199,11199,11199.0,2998324131.jpg,3,2020,2.0207650661468506,3,3.0
11200,11200,11200.0,2998403679.jpg,3,2020,1.946288704872132,3,3.0
11201,11201,11201.0,2998838008.jpg,1,2020,2.7960784435272217,1,3.0
11202,11202,11202.0,2999350296.jpg,0,2020,0.4283224642276764,0,3.0
11203,11203,11203.0,2999955709.jpg,3,2020,1.6520798206329346,3,3.0
11204,11204,11204.0,2999997152.jpg,2,2020,0.4774872064590454,3,3.0
11205,11205,11205.0,3000114558.jpg,3,2020,2.112901210784912,3,3.0
11206,11206,11206.0,3000160621.jpg,3,2020,2.4263086318969727,3,3.0
11207,11207,11207.0,300029526.jpg,3,2020,1.5463842153549194,3,3.0
11208,11208,11208.0,3000783510.jpg,2,2020,3.7527167797088623,2,3.0
11209,11209,11209.0,3000893004.jpg,3,2020,1.5056525468826294,3,3.0
11210,11210,11210.0,3001133912.jpg,4,2020,0.4788146913051605,4,3.0
11211,11211,11211.0,3001378465.jpg,3,2020,0.9467783570289612,3,3.0
11212,11212,11212.0,3001382345.jpg,1,2020,2.107727527618408,1,3.0
11213,11213,11213.0,300185548.jpg,3,2020,1.738089919090271,3,3.0
11214,11214,11214.0,3002089936.jpg,4,2020,0.3172247111797333,4,3.0
11215,11215,11215.0,3002558863.jpg,3,2020,2.3492703437805176,3,3.0
11216,11216,11216.0,3002612544.jpg,1,2020,0.2589963376522064,4,3.0
11217,11217,11217.0,3003064955.jpg,3,2020,1.441571593284607,3,3.0
11218,11218,11218.0,3003092970.jpg,3,2020,1.2579854726791382,3,3.0
11219,11219,11219.0,3003111759.jpg,3,2020,0.804303765296936,3,3.0
11220,11220,11220.0,3003520736.jpg,3,2020,1.716023564338684,3,3.0
11221,11221,11221.0,3003794753.jpg,3,2020,1.14611554145813,3,3.0
11222,11222,11222.0,3003805645.jpg,3,2020,1.5669842958450315,3,3.0
11223,11223,11223.0,3003859169.jpg,1,2020,1.208588719367981,1,3.0
11224,11224,11224.0,3003871889.jpg,1,2020,0.2692431807518005,1,3.0
11225,11225,11225.0,3004362957.jpg,3,2020,2.307858943939209,3,3.0
11226,11226,11226.0,3004502.jpg,3,2020,2.5296761989593506,3,3.0
11227,11227,11227.0,3004595340.jpg,2,2020,1.0859870910644531,2,3.0
11228,11228,11228.0,300508785.jpg,0,2020,0.1547158360481262,1,3.0
11229,11229,11229.0,3005332064.jpg,2,2020,2.106314182281494,2,3.0
11230,11230,11230.0,3005349526.jpg,3,2020,1.92650043964386,3,3.0
11231,11231,11231.0,3005355471.jpg,3,2020,2.525536298751831,3,3.0
11232,11232,11232.0,30053778.jpg,3,2020,2.224046468734741,3,3.0
11233,11233,11233.0,3005393810.jpg,3,2020,2.2007734775543213,3,3.0
11234,11234,11234.0,3005442364.jpg,2,2020,3.404326677322388,2,3.0
11235,11235,11235.0,300571071.jpg,3,2020,-0.0872156023979187,1,3.0
11236,11236,11236.0,3006063417.jpg,2,2020,9.750740051269531,2,3.0
11237,11237,11237.0,3006201002.jpg,3,2020,1.659088969230652,3,3.0
11238,11238,11238.0,3006499770.jpg,1,2020,1.8738534450531008,1,3.0
11239,11239,11239.0,3006942372.jpg,3,2020,-0.0729050114750862,3,3.0
11240,11240,11240.0,3007026060.jpg,1,2020,1.9834572076797483,1,3.0
11241,11241,11241.0,3007159002.jpg,3,2020,1.824381113052368,3,3.0
11242,11242,11242.0,3007566713.jpg,0,2020,3.730024814605713,0,3.0
11243,11243,11243.0,3007896297.jpg,3,2020,0.8112165331840515,3,3.0
11244,11244,11244.0,3007927224.jpg,4,2020,1.0775933265686035,4,3.0
11245,11245,11245.0,3008060354.jpg,3,2020,1.3865821361541748,3,3.0
11246,11246,11246.0,3008069732.jpg,3,2020,2.3284990787506104,3,3.0
11247,11247,11247.0,3008164148.jpg,2,2020,2.051717519760132,2,3.0
11248,11248,11248.0,3008253621.jpg,1,2020,1.544239521026611,1,3.0
11249,11249,11249.0,3008507747.jpg,3,2020,1.174238204956055,3,3.0
11250,11250,11250.0,3009109658.jpg,2,2020,0.4159725308418274,2,3.0
11251,11251,11251.0,3009386931.jpg,4,2020,0.5807809829711914,4,3.0
11252,11252,11252.0,3009647475.jpg,1,2020,3.3307955265045166,1,3.0
11253,11253,11253.0,3009725992.jpg,3,2020,0.622713029384613,3,3.0
11254,11254,11254.0,3010280604.jpg,0,2020,0.4432240128517151,0,3.0
11255,11255,11255.0,3010385016.jpg,3,2020,1.346651315689087,3,3.0
11256,11256,11256.0,3010387582.jpg,3,2020,2.223873376846313,3,3.0
11257,11257,11257.0,3010523551.jpg,3,2020,1.9881796836853027,3,3.0
11258,11258,11258.0,3011135246.jpg,2,2020,2.420317411422729,2,3.0
11259,11259,11259.0,3011145936.jpg,4,2020,1.048431396484375,4,3.0
11260,11260,11260.0,3011636410.jpg,1,2020,1.5790129899978638,1,3.0
11261,11261,11261.0,3011700717.jpg,3,2020,1.334406852722168,3,3.0
11262,11262,11262.0,3011889571.jpg,3,2020,0.2894997000694275,3,3.0
11263,11263,11263.0,3012723482.jpg,4,2020,0.2331026494503021,4,3.0
11264,11264,11264.0,3012828935.jpg,3,2020,2.709969043731689,3,3.0
11265,11265,11265.0,3012872087.jpg,3,2020,0.6792693734169006,3,3.0
11266,11266,11266.0,3012925058.jpg,3,2020,1.5058872699737549,3,3.0
11267,11267,11267.0,301297241.jpg,1,2020,1.5514094829559326,1,3.0
11268,11268,11268.0,3013103054.jpg,1,2020,0.4339499771595001,1,3.0
11269,11269,11269.0,3013286616.jpg,3,2020,1.508442759513855,3,3.0
11270,11270,11270.0,301330816.jpg,2,2020,0.4293087720870971,2,3.0
11271,11271,11271.0,3013359895.jpg,3,2020,1.078063726425171,3,3.0
11272,11272,11272.0,3013391375.jpg,3,2020,2.28615403175354,3,3.0
11273,11273,11273.0,3013471955.jpg,3,2020,3.834289073944092,3,3.0
11274,11274,11274.0,3013885002.jpg,3,2020,2.0012001991271973,3,3.0
11275,11275,11275.0,3013901544.jpg,4,2020,0.2265542447566986,4,3.0
11276,11276,11276.0,3014758416.jpg,3,2020,2.785156726837158,3,3.0
11277,11277,11277.0,3014951191.jpg,3,2020,1.4695039987564087,3,3.0
11278,11278,11278.0,3014952608.jpg,3,2020,2.4232778549194336,3,3.0
11279,11279,11279.0,3015228467.jpg,3,2020,2.538236618041992,3,3.0
11280,11280,11280.0,301572737.jpg,1,2020,0.7869033813476562,0,3.0
11281,11281,11281.0,3015735585.jpg,3,2020,1.6657856702804563,3,3.0
11282,11282,11282.0,3015759657.jpg,3,2020,1.0111008882522583,3,3.0
11283,11283,11283.0,3015820348.jpg,3,2020,2.6585259437561035,3,3.0
11284,11284,11284.0,3015865216.jpg,3,2020,1.0903488397598269,3,3.0
11285,11285,11285.0,3016051736.jpg,3,2020,2.6659276485443115,3,3.0
11286,11286,11286.0,301667071.jpg,3,2020,1.6148035526275637,3,3.0
11287,11287,11287.0,30167147.jpg,3,2020,0.0971546471118927,4,3.0
11288,11288,11288.0,3017169420.jpg,3,2020,0.332984983921051,3,3.0
11289,11289,11289.0,3017336712.jpg,4,2020,0.8668597936630249,4,3.0
11290,11290,11290.0,3017649667.jpg,2,2020,0.9651464223861694,4,3.0
11291,11291,11291.0,3017918878.jpg,3,2020,2.0317697525024414,3,3.0
11292,11292,11292.0,3018000932.jpg,4,2020,-0.1708846241235733,1,3.0
11293,11293,11293.0,3018222933.jpg,3,2020,1.1447186470031738,3,3.0
11294,11294,11294.0,3018313072.jpg,3,2020,0.9291126132011414,3,3.0
11295,11295,11295.0,3018552263.jpg,3,2020,1.0381256341934204,3,3.0
11296,11296,11296.0,3018620634.jpg,3,2020,1.248829960823059,3,3.0
11297,11297,11297.0,3018835388.jpg,3,2020,1.6906774044036863,3,3.0
11298,11298,11298.0,3018850409.jpg,1,2020,-0.019641701132059,1,3.0
11299,11299,11299.0,3019013564.jpg,3,2020,1.3844658136367798,3,3.0
11300,11300,11300.0,301917364.jpg,2,2020,-0.1274633407592773,4,3.0
11301,11301,11301.0,3019672013.jpg,3,2020,1.5041824579238892,3,3.0
11302,11302,11302.0,3019705895.jpg,3,2020,0.567123293876648,3,3.0
11303,11303,11303.0,3019739118.jpg,3,2020,1.500866413116455,3,3.0
11304,11304,11304.0,3019847736.jpg,3,2020,2.208366632461548,3,3.0
11305,11305,11305.0,3019940112.jpg,3,2020,2.208378791809082,3,3.0
11306,11306,11306.0,3019986672.jpg,3,2020,2.1178202629089355,3,3.0
11307,11307,11307.0,302005440.jpg,3,2020,2.3715386390686035,3,3.0
11308,11308,11308.0,3020106528.jpg,0,2020,0.4323159456253052,4,3.0
11309,11309,11309.0,3020362387.jpg,2,2020,0.5238604545593262,1,3.0
11310,11310,11310.0,3020407594.jpg,3,2020,1.6360716819763184,3,3.0
11311,11311,11311.0,3020460837.jpg,4,2020,0.4573156535625458,4,3.0
11312,11312,11312.0,302050048.jpg,3,2020,2.008707046508789,3,3.0
11313,11313,11313.0,3020566615.jpg,3,2020,1.291001796722412,3,3.0
11314,11314,11314.0,3020582111.jpg,3,2020,2.818510055541992,3,3.0
11315,11315,11315.0,3020977920.jpg,3,2020,1.2035866975784302,3,3.0
11316,11316,11316.0,302115319.jpg,4,2020,0.3540953397750854,4,3.0
11317,11317,11317.0,3021177990.jpg,3,2020,2.592040538787842,3,3.0
11318,11318,11318.0,3021499033.jpg,3,2020,2.170079708099365,3,3.0
11319,11319,11319.0,30215524.jpg,3,2020,1.9640586376190183,3,3.0
11320,11320,11320.0,3021670069.jpg,4,2020,1.2992603778839111,4,3.0
11321,11321,11321.0,3021759885.jpg,3,2020,2.624293327331543,3,3.0
11322,11322,11322.0,3021927361.jpg,3,2020,1.2930489778518677,3,3.0
11323,11323,11323.0,3022004374.jpg,3,2020,1.8447202444076536,3,3.0
11324,11324,11324.0,3022052260.jpg,1,2020,0.6045466661453247,1,3.0
11325,11325,11325.0,3022069387.jpg,2,2020,4.823431015014648,2,3.0
11326,11326,11326.0,3022143187.jpg,3,2020,2.6355886459350586,3,3.0
11327,11327,11327.0,3022167144.jpg,3,2020,1.3462148904800415,3,3.0
11328,11328,11328.0,3022329873.jpg,2,2020,1.15667986869812,2,3.0
11329,11329,11329.0,3022337655.jpg,3,2020,1.313689351081848,3,3.0
11330,11330,11330.0,3022473954.jpg,3,2020,2.6077260971069336,3,3.0
11331,11331,11331.0,3022761015.jpg,4,2020,0.6052782535552979,4,3.0
11332,11332,11332.0,3023112404.jpg,1,2020,0.2483316659927368,4,3.0
11333,11333,11333.0,3023321786.jpg,0,2020,0.6133964657783508,0,3.0
11334,11334,11334.0,3023855128.jpg,3,2020,1.8791121244430544,3,3.0
11335,11335,11335.0,3023867052.jpg,3,2020,2.0606703758239746,3,3.0
11336,11336,11336.0,3023944209.jpg,3,2020,1.6563533544540403,3,3.0
11337,11337,11337.0,3023987582.jpg,3,2020,0.3361018598079681,3,3.0
11338,11338,11338.0,302428207.jpg,3,2020,1.1992679834365845,3,3.0
11339,11339,11339.0,3024619952.jpg,3,2020,2.6318485736846924,3,3.0
11340,11340,11340.0,3024648056.jpg,1,2020,0.5568939447402954,1,3.0
11341,11341,11341.0,3024747455.jpg,3,2020,2.1311843395233154,3,3.0
11342,11342,11342.0,302524536.jpg,4,2020,1.079745173454285,4,3.0
11343,11343,11343.0,3025655144.jpg,3,2020,2.276780366897583,3,3.0
11344,11344,11344.0,3025763927.jpg,3,2020,0.9626020789146424,3,3.0
11345,11345,11345.0,302604113.jpg,3,2020,1.2137457132339478,3,3.0
11346,11346,11346.0,3026177156.jpg,1,2020,2.3559582233428955,1,3.0
11347,11347,11347.0,3026311558.jpg,2,2020,1.165977120399475,3,3.0
11348,11348,11348.0,3026583135.jpg,3,2020,0.9790433049201964,3,3.0
11349,11349,11349.0,3026594115.jpg,3,2020,0.217854619026184,3,3.0
11350,11350,11350.0,3026653999.jpg,3,2020,1.9721428155899048,3,3.0
11351,11351,11351.0,3026867163.jpg,2,2020,4.543173789978027,2,3.0
11352,11352,11352.0,3027251380.jpg,3,2020,1.3613340854644775,3,3.0
11353,11353,11353.0,3027573642.jpg,1,2020,1.0315895080566406,1,3.0
11354,11354,11354.0,3027608054.jpg,4,2020,0.7554581165313721,4,3.0
11355,11355,11355.0,3027631141.jpg,2,2020,1.428457498550415,3,3.0
11356,11356,11356.0,3027691323.jpg,2,2020,6.543320178985596,2,3.0
11357,11357,11357.0,3027702005.jpg,3,2020,1.7296491861343384,3,3.0
11358,11358,11358.0,3028047509.jpg,3,2020,2.064643859863281,3,3.0
11359,11359,11359.0,3028069044.jpg,3,2020,1.5983200073242188,3,3.0
11360,11360,11360.0,3028155719.jpg,3,2020,1.446684956550598,3,3.0
11361,11361,11361.0,3028257069.jpg,3,2020,0.265663206577301,3,3.0
11362,11362,11362.0,3028297982.jpg,4,2020,0.1149880290031433,4,3.0
11363,11363,11363.0,3028711047.jpg,2,2020,0.9817161560058594,2,3.0
11364,11364,11364.0,3028978294.jpg,3,2020,2.7937257289886475,3,3.0
11365,11365,11365.0,302898400.jpg,1,2020,0.8893005847930908,1,3.0
11366,11366,11366.0,3029026599.jpg,1,2020,-0.0915333330631256,1,3.0
11367,11367,11367.0,3029101771.jpg,3,2020,2.82429838180542,3,3.0
11368,11368,11368.0,3029350493.jpg,3,2020,0.8603926301002502,3,3.0
11369,11369,11369.0,3029546029.jpg,3,2020,0.947735607624054,3,3.0
11370,11370,11370.0,3030283465.jpg,3,2020,2.155177354812622,3,3.0
11371,11371,11371.0,3030489629.jpg,3,2020,1.936525583267212,3,3.0
11372,11372,11372.0,303061561.jpg,0,2020,0.3559572398662567,0,3.0
11373,11373,11373.0,3030726237.jpg,3,2020,1.6920232772827148,3,3.0
11374,11374,11374.0,3030757766.jpg,3,2020,1.981082558631897,3,3.0
11375,11375,11375.0,3030866180.jpg,3,2020,1.1547564268112185,3,3.0
11376,11376,11376.0,3031315498.jpg,3,2020,1.3527915477752686,3,3.0
11377,11377,11377.0,303153815.jpg,1,2020,2.809469699859619,1,3.0
11378,11378,11378.0,3031606396.jpg,3,2020,1.3589890003204346,3,3.0
11379,11379,11379.0,3031817409.jpg,4,2020,0.1738475263118744,4,3.0
11380,11380,11380.0,3031879144.jpg,0,2020,0.9266939163208008,0,3.0
11381,11381,11381.0,3031971659.jpg,3,2020,2.0058794021606445,3,3.0
11382,11382,11382.0,3031973712.jpg,4,2020,0.8460415601730347,4,3.0
11383,11383,11383.0,3032067755.jpg,3,2020,1.678123116493225,3,3.0
11384,11384,11384.0,3032158098.jpg,3,2020,0.8911758065223694,3,3.0
11385,11385,11385.0,3032856101.jpg,3,2020,-0.2133896648883819,3,3.0
11386,11386,11386.0,3032892825.jpg,3,2020,1.2231769561767578,3,3.0
11387,11387,11387.0,3033387062.jpg,3,2020,1.9267960786819456,3,3.0
11388,11388,11388.0,3033568270.jpg,1,2020,0.1578839868307113,0,3.0
11389,11389,11389.0,30339454.jpg,3,2020,1.863549947738648,3,3.0
11390,11390,11390.0,3034111444.jpg,3,2020,1.0848065614700315,3,3.0
11391,11391,11391.0,3034143541.jpg,3,2020,1.4222532510757446,3,3.0
11392,11392,11392.0,3034275498.jpg,3,2020,2.252743721008301,3,3.0
11393,11393,11393.0,3034300162.jpg,3,2020,2.861701726913452,3,3.0
11394,11394,11394.0,3034455648.jpg,3,2020,2.2318665981292725,3,3.0
11395,11395,11395.0,3034682689.jpg,3,2020,2.0157787799835205,3,3.0
11396,11396,11396.0,3034945240.jpg,3,2020,3.6215016841888414,3,3.0
11397,11397,11397.0,3035140922.jpg,4,2020,0.2462410628795623,4,3.0
11398,11398,11398.0,3035179320.jpg,3,2020,1.818245887756348,3,3.0
11399,11399,11399.0,3035525365.jpg,3,2020,1.1083554029464722,3,3.0
11400,11400,11400.0,3035716224.jpg,4,2020,0.611777126789093,4,3.0
11401,11401,11401.0,3035759546.jpg,3,2020,1.2415567636489868,3,3.0
11402,11402,11402.0,3035820156.jpg,1,2020,1.4483747482299805,3,3.0
11403,11403,11403.0,3036226090.jpg,3,2020,2.024059534072876,3,3.0
11404,11404,11404.0,3036253841.jpg,3,2020,1.2235515117645264,3,3.0
11405,11405,11405.0,3036847019.jpg,3,2020,1.3910213708877563,3,3.0
11406,11406,11406.0,3036953760.jpg,1,2020,0.4805912971496582,2,3.0
11407,11407,11407.0,3037049633.jpg,3,2020,2.3392333984375,3,3.0
11408,11408,11408.0,3037338569.jpg,3,2020,2.0567283630371094,3,3.0
11409,11409,11409.0,3037364199.jpg,3,2020,2.1959939002990723,3,3.0
11410,11410,11410.0,3037445022.jpg,3,2020,1.6957035064697266,3,3.0
11411,11411,11411.0,3037767592.jpg,3,2020,1.2291866540908811,1,3.0
11412,11412,11412.0,3037869228.jpg,3,2020,1.4913380146026611,3,3.0
11413,11413,11413.0,3038549667.jpg,3,2020,1.780492663383484,3,3.0
11414,11414,11414.0,3038956872.jpg,1,2020,1.3161333799362185,1,3.0
11415,11415,11415.0,3039362651.jpg,3,2020,0.8265953063964844,3,3.0
11416,11416,11416.0,3039373303.jpg,2,2020,1.3641692399978638,3,3.0
11417,11417,11417.0,3039675754.jpg,4,2020,1.1237375736236572,4,3.0
11418,11418,11418.0,3040241097.jpg,1,2020,0.6515262722969055,1,3.0
11419,11419,11419.0,3040337109.jpg,0,2020,0.6259802579879761,0,3.0
11420,11420,11420.0,3040456799.jpg,4,2020,0.4947719275951385,4,3.0
11421,11421,11421.0,3040986534.jpg,4,2020,0.388463407754898,4,3.0
11422,11422,11422.0,3041443898.jpg,3,2020,0.9127814769744872,3,3.0
11423,11423,11423.0,3041790402.jpg,1,2020,2.3075549602508545,1,3.0
11424,11424,11424.0,3041854848.jpg,3,2020,1.0934661626815796,3,3.0
11425,11425,11425.0,3041990872.jpg,1,2020,-0.0146425999701023,1,3.0
11426,11426,11426.0,3042096090.jpg,3,2020,1.7748143672943115,3,3.0
11427,11427,11427.0,3042287740.jpg,3,2020,1.1547473669052124,3,3.0
11428,11428,11428.0,3042292188.jpg,4,2020,0.3289406597614288,4,3.0
11429,11429,11429.0,3042406663.jpg,1,2020,0.4062355458736419,1,3.0
11430,11430,11430.0,3042546896.jpg,0,2020,2.5227017402648926,0,3.0
11431,11431,11431.0,3043097813.jpg,1,2020,0.3258052170276642,1,3.0
11432,11432,11432.0,3043209099.jpg,3,2020,1.32319974899292,3,3.0
11433,11433,11433.0,3043214100.jpg,3,2020,1.506646990776062,3,3.0
11434,11434,11434.0,3043620749.jpg,2,2020,0.5869885683059692,4,3.0
11435,11435,11435.0,304370319.jpg,3,2020,2.18186902999878,3,3.0
11436,11436,11436.0,3043785326.jpg,3,2020,1.8824952840805047,3,3.0
11437,11437,11437.0,3043835892.jpg,2,2020,1.345311999320984,2,3.0
11438,11438,11438.0,3043906559.jpg,4,2020,0.4030258059501648,0,3.0
11439,11439,11439.0,304404998.jpg,4,2020,0.2659372389316559,4,3.0
11440,11440,11440.0,304408360.jpg,3,2020,1.3474947214126587,3,3.0
11441,11441,11441.0,3044146032.jpg,3,2020,1.4732834100723269,3,3.0
11442,11442,11442.0,3044159810.jpg,3,2020,2.136938571929932,3,3.0
11443,11443,11443.0,3044190781.jpg,4,2020,0.0597972571849823,4,3.0
11444,11444,11444.0,3044369161.jpg,3,2020,2.078829050064087,3,3.0
11445,11445,11445.0,3044653418.jpg,3,2020,2.319743633270264,3,3.0
11446,11446,11446.0,3044677012.jpg,4,2020,0.4732570350170135,4,3.0
11447,11447,11447.0,304479365.jpg,3,2020,1.2337814569473269,3,3.0
11448,11448,11448.0,3045134829.jpg,3,2020,0.12137071788311,3,3.0
11449,11449,11449.0,3045146210.jpg,3,2020,1.3643285036087036,3,3.0
11450,11450,11450.0,3045193549.jpg,3,2020,1.491242289543152,3,3.0
11451,11451,11451.0,3045665893.jpg,3,2020,1.139722228050232,3,3.0
11452,11452,11452.0,3045858255.jpg,3,2020,1.4775015115737915,3,3.0
11453,11453,11453.0,3045897535.jpg,3,2020,1.0685811042785645,3,3.0
11454,11454,11454.0,3045929721.jpg,4,2020,0.6495332717895508,4,3.0
11455,11455,11455.0,3046878913.jpg,2,2020,0.450659692287445,2,3.0
11456,11456,11456.0,3047041530.jpg,3,2020,1.5672502517700195,3,3.0
11457,11457,11457.0,3047244862.jpg,3,2020,0.292439728975296,1,3.0
11458,11458,11458.0,3047486589.jpg,3,2020,2.18838882446289,3,3.0
11459,11459,11459.0,3047654615.jpg,3,2020,0.9040938019752502,3,3.0
11460,11460,11460.0,3047665568.jpg,3,2020,1.8571056127548216,3,3.0
11461,11461,11461.0,3047731871.jpg,3,2020,1.0443087816238403,3,3.0
11462,11462,11462.0,3048105792.jpg,3,2020,1.7455908060073853,3,3.0
11463,11463,11463.0,3048278043.jpg,3,2020,-0.1825593709945678,1,3.0
11464,11464,11464.0,3048641899.jpg,3,2020,1.4720500707626345,3,3.0
11465,11465,11465.0,3048830228.jpg,3,2020,2.533574342727661,3,3.0
11466,11466,11466.0,3048875200.jpg,3,2020,2.0850086212158203,3,3.0
11467,11467,11467.0,3048984655.jpg,3,2020,2.667978525161743,3,3.0
11468,11468,11468.0,3049252354.jpg,3,2020,0.2909104824066162,1,3.0
11469,11469,11469.0,3049440979.jpg,3,2020,1.567466139793396,3,3.0
11470,11470,11470.0,3049457065.jpg,3,2020,1.5832548141479492,3,3.0
11471,11471,11471.0,3050021407.jpg,3,2020,0.7706496119499207,3,3.0
11472,11472,11472.0,3050144007.jpg,3,2020,2.0427141189575195,3,3.0
11473,11473,11473.0,3050370380.jpg,3,2020,1.6174471378326416,3,3.0
11474,11474,11474.0,3050523827.jpg,4,2020,0.7680970430374146,4,3.0
11475,11475,11475.0,3050606537.jpg,3,2020,2.23257064819336,3,3.0
11476,11476,11476.0,3050652741.jpg,3,2020,3.3355495929718018,3,3.0
11477,11477,11477.0,3051256988.jpg,3,2020,2.175307273864746,3,3.0
11478,11478,11478.0,3051263035.jpg,0,2020,0.0822127759456634,0,3.0
11479,11479,11479.0,3051314649.jpg,4,2020,0.2908906638622284,4,3.0
11480,11480,11480.0,3051541520.jpg,3,2020,1.876827836036682,3,3.0
11481,11481,11481.0,3051910715.jpg,3,2020,1.0844292640686035,3,3.0
11482,11482,11482.0,3052037743.jpg,3,2020,1.836514353752136,3,3.0
11483,11483,11483.0,3052425388.jpg,3,2020,1.2100367546081543,3,3.0
11484,11484,11484.0,3052429857.jpg,3,2020,1.8318983316421509,3,3.0
11485,11485,11485.0,3052724043.jpg,3,2020,1.294741153717041,3,3.0
11486,11486,11486.0,3052959460.jpg,1,2020,0.7830806970596313,1,3.0
11487,11487,11487.0,305323841.jpg,1,2020,1.0232325792312622,1,3.0
11488,11488,11488.0,3053327342.jpg,3,2020,2.1072885990142822,3,3.0
11489,11489,11489.0,3053354848.jpg,3,2020,0.5345338582992554,3,3.0
11490,11490,11490.0,3053524603.jpg,1,2020,1.168556571006775,1,3.0
11491,11491,11491.0,3053608144.jpg,3,2020,1.5403783321380615,3,3.0
11492,11492,11492.0,3053713467.jpg,3,2020,2.330462455749512,3,3.0
11493,11493,11493.0,3054260375.jpg,3,2020,2.6081438064575195,3,3.0
11494,11494,11494.0,3054285168.jpg,3,2020,3.077242136001587,3,3.0
11495,11495,11495.0,3054390977.jpg,3,2020,0.2210054993629455,3,3.0
11496,11496,11496.0,3054525360.jpg,3,2020,3.1505894660949707,3,3.0
11497,11497,11497.0,3054647341.jpg,2,2020,7.180504322052002,2,3.0
11498,11498,11498.0,3054703946.jpg,3,2020,0.9352173209190368,3,3.0
11499,11499,11499.0,3054792643.jpg,0,2020,0.9840466976165771,0,3.0
11500,11500,11500.0,3054970749.jpg,3,2020,2.442476987838745,3,3.0
11501,11501,11501.0,3055297068.jpg,3,2020,0.8625809550285339,3,3.0
11502,11502,11502.0,3055614106.jpg,3,2020,0.3496559858322143,3,3.0
11503,11503,11503.0,3055699105.jpg,3,2020,2.39856481552124,3,3.0
11504,11504,11504.0,305593716.jpg,3,2020,2.0433509349823,3,3.0
11505,11505,11505.0,3056158395.jpg,3,2020,1.5867843627929688,3,3.0
11506,11506,11506.0,3056477095.jpg,0,2020,1.036439061164856,0,3.0
11507,11507,11507.0,3056721396.jpg,1,2020,0.7520591616630554,1,3.0
11508,11508,11508.0,3056854411.jpg,3,2020,2.782195806503296,3,3.0
11509,11509,11509.0,3056926498.jpg,3,2020,1.6430909633636477,3,3.0
11510,11510,11510.0,305710405.jpg,3,2020,2.246091365814209,3,3.0
11511,11511,11511.0,3057285715.jpg,1,2020,1.4397637844085691,1,3.0
11512,11512,11512.0,3057497709.jpg,2,2020,6.40192985534668,2,3.0
11513,11513,11513.0,3057523045.jpg,1,2020,2.133290529251098,1,3.0
11514,11514,11514.0,3057571955.jpg,3,2020,2.259239673614502,3,3.0
11515,11515,11515.0,3057628143.jpg,3,2020,1.955761432647705,3,3.0
11516,11516,11516.0,3057793137.jpg,0,2020,-0.1221444457769393,1,3.0
11517,11517,11517.0,3057848148.jpg,1,2020,0.443846195936203,1,3.0
11518,11518,11518.0,3058026608.jpg,3,2020,2.0678863525390625,3,3.0
11519,11519,11519.0,3058038323.jpg,3,2020,3.6893906593322754,3,3.0
11520,11520,11520.0,3058243587.jpg,2,2020,0.8562049865722656,0,3.0
11521,11521,11521.0,3058256804.jpg,3,2020,3.074992418289185,3,3.0
11522,11522,11522.0,3058319493.jpg,4,2020,-0.1203656196594238,4,3.0
11523,11523,11523.0,3058561440.jpg,1,2020,0.1202633082866668,3,3.0
11524,11524,11524.0,3058839740.jpg,3,2020,2.842080593109131,3,3.0
11525,11525,11525.0,3058897297.jpg,4,2020,0.210267424583435,4,3.0
11526,11526,11526.0,3058906085.jpg,3,2020,1.480838418006897,3,3.0
11527,11527,11527.0,305903694.jpg,3,2020,2.1936075687408447,3,3.0
11528,11528,11528.0,3059062669.jpg,4,2020,0.1810690462589264,4,3.0
11529,11529,11529.0,3059118065.jpg,3,2020,1.8793352842330933,3,3.0
11530,11530,11530.0,3059290007.jpg,4,2020,0.6425967216491699,4,3.0
11531,11531,11531.0,3059461197.jpg,1,2020,1.6688530445098877,1,3.0
11532,11532,11532.0,3059656933.jpg,2,2020,6.814541816711426,2,3.0
11533,11533,11533.0,3059720126.jpg,2,2020,0.8957500457763672,2,3.0
11534,11534,11534.0,3059732503.jpg,3,2020,1.7008308172225952,3,3.0
11535,11535,11535.0,3059834249.jpg,3,2020,1.2568509578704834,2,3.0
11536,11536,11536.0,3060217121.jpg,3,2020,2.519132614135742,3,3.0
11537,11537,11537.0,3060454334.jpg,3,2020,2.982252836227417,3,3.0
11538,11538,11538.0,3060813275.jpg,3,2020,0.1313973218202591,2,3.0
11539,11539,11539.0,3060880154.jpg,3,2020,0.7711377143859863,3,3.0
11540,11540,11540.0,3061201332.jpg,3,2020,2.140622138977051,3,3.0
11541,11541,11541.0,3061295375.jpg,3,2020,1.6224851608276367,3,3.0
11542,11542,11542.0,306133807.jpg,3,2020,3.100648164749145,3,3.0
11543,11543,11543.0,3061399544.jpg,1,2020,0.7528843879699707,1,3.0
11544,11544,11544.0,3061536410.jpg,2,2020,0.6993684768676758,2,3.0
11545,11545,11545.0,3061780268.jpg,3,2020,2.6775097846984863,3,3.0
